30.84268913,24.70491567,48.00360141,15.47616779,9.153585558,5.293836432,29.22923909,135.1380953,15.89996712,56.02310372,122.4279657,17.01414208,63.99113522,121.0361814,15.73405817,1
23.79804673,26.96616118,48.08251349,15.56749411,2.721851158,4.664682391,27.47330612,134.5399087,16.86233438,59.96704559,116.1413665,19.14557184,65.17793667,118.778742,18.01642107,1
24.85196429,29.37536377,49.3816692,14.68812061,0.794809503,3.216918995,34.0509442,130.7525465,15.35809522,57.99994904,119.3399083,18.45311344,62.94290659,120.9399356,18.21241873,1
22.32061914,32.47938506,44.34608612,14.56895634,1.682102602,4.169471621,36.8338894,128.2228532,15.8611848,61.16917679,115.4640421,20.2361418,66.84763698,114.453563,20.98016616,1
21.17045182,32.78553593,53.5231886,15.142541,1.852835941,4.825924413,41.96069543,123.1023406,15.70725959,71.35647433,104.846878,22.80502821,71.4022712,108.5843533,23.07213519,1
20.59562536,34.22974965,48.23698506,14.44256231,2.362963647,4.232385864,44.16877083,120.7183039,14.47859767,73.50872557,102.1307732,20.13943672,70.54175747,106.6884227,19.03988768,1
21.17334293,37.01070792,41.67301753,14.56743801,2.51862291,4.0430178,45.97039554,118.7226892,13.29620276,75.10892588,100.3699063,18.31850116,61.29678448,115.5110876,16.95128816,1
20.01694096,38.92727301,41.6607592,12.90086143,3.446724317,4.298540308,44.88793215,119.5299006,13.10647115,70.37693844,104.2055503,17.49499331,56.49020005,119.0793947,16.37518003,1
21.57493137,40.46512376,43.39777801,12.61440617,3.762038945,4.020336123,47.24986909,117.2108638,12.98995405,71.79198251,102.4040904,17.68430981,59.49351588,114.8052598,16.27559984,1
22.43745049,41.21216134,43.79440544,13.00060563,3.541680175,3.826566294,46.54227301,118.2315804,13.16190961,75.56136883,98.39745888,19.32205807,65.13124302,107.8500794,18.3071546,1
21.74425322,42.57428237,42.23726128,12.98972559,3.481870685,4.195704591,46.83403806,117.8050876,12.8032587,74.53098745,99.01569056,17.91213537,65.16462441,107.2455298,16.25697795,1
22.70046124,43.29996478,43.91448036,13.18272224,3.816467363,3.853478365,47.28943846,117.0278583,12.90744964,75.33976746,98.1276354,18.46981262,64.21374607,107.9167965,16.85170124,1
22.92519397,42.78851157,43.29884473,13.00980918,4.251884665,3.801944525,47.49301516,116.5205362,12.87451262,74.16555136,99.42489634,17.62384031,61.14385602,111.3733485,16.00325305,1
21.53977692,42.53827068,37.39941541,13.24970132,3.871616252,4.530784726,44.58308496,118.9814737,12.97960109,69.8688057,103.4856107,17.8792226,58.47282512,114.0469986,15.81459383,1
22.3909633,42.58206441,38.64251829,13.33733202,4.154739436,3.901239748,47.44698961,116.1352892,12.66213269,75.58983615,97.53492123,16.56646321,63.93961608,107.9811349,14.84926578,1
21.52184199,42.88920227,37.09409409,13.48187893,4.271406603,4.283464441,46.40550353,117.1924297,12.89042354,72.6105822,100.6627303,17.17583511,61.29292368,111.3082935,15.57254941,1
22.24551977,42.29599407,36.19126185,13.62244505,4.215011099,4.251560221,47.28667467,116.2515993,12.953118,72.92355514,100.4328391,17.51938974,60.71978879,111.8835097,15.69498373,1
21.47358488,42.16848464,35.67509453,13.85141941,4.439532509,4.868077293,47.74308014,115.5283611,13.11977862,74.61877153,98.59055487,18.32913167,64.43620643,107.8424349,16.91069163,1
23.18283195,42.83705204,35.08930632,13.85527949,4.955042779,4.18266696,49.90202362,113.4476132,12.90442127,76.19457615,97.16548267,17.40321424,65.06423005,107.0441604,16.25939896,1
22.44797683,42.52977491,33.6375864,13.88591053,5.025444561,4.286596164,49.9870611,113.0347066,12.96260192,77.63643788,95.49227894,17.52117631,67.63603477,103.964384,16.47460856,1
22.94239571,42.06817061,35.72033656,14.03844441,5.368634074,4.225004234,50.59860528,112.4225565,13.1137552,79.91756939,93.51723898,16.78014947,70.38675926,102.1105754,15.5440589,1
23.03306055,42.5929599,35.72330748,13.9770815,5.767511745,4.09920297,51.21952581,111.3852875,13.06140831,82.51747167,90.43290192,15.82462923,73.49973421,98.47581256,14.70092718,1
23.13007602,42.16882767,35.37847526,14.14381537,5.340324064,3.988333079,51.60770698,110.9445564,13.09041856,84.11745478,88.9216861,16.35761465,74.34784959,97.95335959,14.89452838,1
22.20378021,43.16302548,34.68598659,14.17629031,5.730458037,4.13632035,52.9730112,109.5688586,12.91258161,83.52173998,89.79957123,16.23732857,75.42641298,97.4950071,15.14519587,1
22.51518531,42.5931162,34.4209494,14.06714913,5.381078278,4.463477907,54.32853841,108.2720601,13.17705148,89.38663377,83.72150013,16.7624294,82.0808865,90.18756644,15.95222177,1
22.96809204,42.61843061,34.95996617,14.15004353,5.324373453,4.002793594,53.47870186,109.0255669,13.16255204,85.21279594,88.00148577,16.52738552,78.78006838,93.74887711,15.8518714,1
22.81867205,44.21120357,33.92554003,14.01431528,5.104767482,4.017932695,59.81292975,102.9749064,12.72294955,91.68420796,81.40207203,15.85289391,87.01748327,84.65495563,15.4999488,1
22.95056827,43.80259892,35.91467553,13.80746359,5.508154121,4.15952307,55.94819928,106.4743675,12.90122852,86.88966995,86.15070302,16.49856324,81.44956343,90.75796188,15.90670318,1
21.85313449,43.76327721,35.74716398,13.79467918,4.946279641,3.987705705,57.30033283,104.9654781,12.92528534,89.5668938,83.40311243,16.13004829,86.84606293,84.91570534,15.70234216,1
21.35110316,44.69722855,35.01463597,13.75555654,4.905571971,3.96429326,56.04546554,106.0735862,12.7778487,86.5210155,86.36204215,15.75724027,80.46039747,91.41113595,14.91364292,1
23.37359979,43.05043444,36.15029444,13.92112446,5.450943627,4.087971662,57.01321329,105.0932074,12.94752066,86.59751735,86.63309337,16.18267508,81.13219048,90.93147669,16.09235332,1
22.9215184,43.84219003,34.26002607,13.80819942,5.138699932,4.135275482,59.60871169,102.5737885,12.81417117,91.63813174,81.449976,16.40462615,86.00829097,85.94711622,15.88379766,1
23.08679641,44.25116472,34.93066208,13.50085973,4.940362978,4.157483724,55.93672408,106.5827393,12.90847579,86.37530351,86.84738394,16.80528325,78.71962801,93.53572403,16.28364938,1
22.39279714,43.49547612,33.82075965,13.74181107,5.291771378,4.105218934,56.08025424,106.2015417,12.76081251,83.81073187,89.35314292,15.88792078,74.87520295,97.25453875,15.28237076,1
22.90512123,43.88975439,34.9974604,13.81535799,5.140466029,4.187279389,56.95108096,105.0899533,12.96586797,86.2368086,86.67301428,16.40575591,78.30566978,93.48193846,16.22321947,1
22.574904,44.13719512,32.40471953,13.5432567,5.131882442,4.123701091,58.09428846,104.2331232,12.79641391,89.16587987,83.94307915,16.05568345,81.56275358,90.42295044,15.66304817,1
22.69277554,44.89464868,33.1465263,13.50391649,5.119586742,3.927938122,59.1138977,103.0283355,12.99467669,92.57604841,80.2776474,16.0123461,86.13478334,85.92437375,15.70983402,1
22.47768774,44.84869786,32.34966042,13.36853149,5.605766232,3.785713456,62.17272358,100.0592766,12.6870672,95.07348453,78.05969957,15.18780062,86.19490097,86.28141237,14.68217356,1
23.14284284,44.8578101,32.22503095,13.3993208,5.786591472,3.994969913,61.62473664,100.5583135,12.90923688,93.53595303,79.44373737,15.91013982,84.16998628,88.03924853,15.7696455,1
22.01371191,44.86828076,33.7437446,13.67551637,4.915517093,3.923705171,65.0215955,96.81667126,12.92118966,97.99963118,74.75120346,16.18609778,92.11354153,79.78482213,16.0756523,1
22.34873262,42.78279228,33.53723359,13.70450088,5.618757107,3.966438261,62.70014378,99.40212621,13.03183332,93.21534854,79.66761298,15.61312822,83.91515283,88.0201408,15.32601972,1
23.04020718,44.3802649,34.02963093,13.84971952,4.710745589,3.646155939,63.09645511,98.75755201,12.73549379,95.16985236,77.62614441,15.12091936,87.6255883,84.3835161,14.54343585,1
23.22869579,44.47149584,32.77111483,13.60194722,5.72160553,3.858112018,61.83820613,100.4045312,12.86675306,93.77816137,79.40159681,15.25241366,87.03541098,85.26563135,15.06601196,1
